"No.","Scan List Name","Scan Channel Member","Scan Channel Member RX Frequency","Scan Channel Member TX Frequency","Scan Mode","Priority Channel Select","Priority Channel 1","Priority Channel 1 RX Frequency","Priority Channel 1 TX Frequency","Priority Channel 2","Priority Channel 2 RX Frequency","Priority Channel 2 TX Frequency","Revert Channel","Look Back Time A[s]","Look Back Time B[s]","Dropout Delay Time[s]","Dwell Time[s]"
"51","TAC 314-2","ARI TAC 314-2|BAW TAC 314-2|BEU TAC 314-2|BEV TAC 314-2|BRE TAC 314-2|CDA TAC 314-2|ELU TAC 314-2|EVE TAC 314-2|MAZ TAC 314-2|MMB TAC 314-2|OLY TAC 314-2|OSO TAC 314-2|SAL TAC 314-2|SCO TAC 314-2|SKU TAC 314-2|SKV TAC 314-2|SLO TAC 314-2|SME TAC 314-2|TAC 314-2|TBA TAC 314-2|TIU TAC 314-2|TIV TAC 314-2|TRU TAC 314-2|WEN TAC 314-2|YAK TAC 314-2","147.4125|146.5|440.925|146.5|440.7|440.925|440.925|440.375|145.21|434|440.7125|444.15|442.8875|441.2875|444.125|147.4125|444.15|441.325|441.25|441.35|440.7375|147.425|440.725|443.75|147.12","146.4125|147.5|445.925|147.5|445.7|445.925|445.925|445.375|147.99|434|445.7125|449.15|447.8875|446.2875|449.125|146.4125|449.15|446.325|446.25|446.35|445.7375|146.425|445.725|448.75|147.72","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
"52","TAC 315-2","BEU TAC 315-2|BEV TAC 315-2|BRE TAC 315-2|CDA TAC 315-2|ELU TAC 315-2|MAZ TAC 315-2|OLY TAC 315-2|OSO TAC 315-2|SKU TAC 315-2|SKV TAC 315-2|SLO TAC 315-2|SME TAC 315-2|TBA TAC 315-2|TIU TAC 315-2|TIV TAC 315-2|TRU TAC 315-2|WEN TAC 315-2|YAK TAC 315-2","440.925|146.5|440.7|440.925|440.925|145.21|440.7125|444.15|444.125|147.4125|444.15|441.325|441.35|440.7375|147.425|440.725|443.75|147.12","445.925|147.5|445.7|445.925|445.925|147.99|445.7125|449.15|449.125|146.4125|449.15|446.325|446.35|445.7375|146.425|445.725|448.75|147.72","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
"53","TAC 316-2","BEU TAC 316-2|BEV TAC 316-2|BRE TAC 316-2|CDA TAC 316-2|ELU TAC 316-2|MAZ TAC 316-2|OLY TAC 316-2|OSO TAC 316-2|SKU TAC 316-2|SKV TAC 316-2|SLO TAC 316-2|SME TAC 316-2|TBA TAC 316-2|TIU TAC 316-2|TIV TAC 316-2|TRU TAC 316-2|WEN TAC 316-2|YAK TAC 316-2","440.925|146.5|440.7|440.925|440.925|145.21|440.7125|444.15|444.125|147.4125|444.15|441.325|441.35|440.7375|147.425|440.725|443.75|147.12","445.925|147.5|445.7|445.925|445.925|147.99|445.7125|449.15|449.125|146.4125|449.15|446.325|446.35|445.7375|146.425|445.725|448.75|147.72","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
"54","TAC 317-2","BEU TAC 317-2|BEV TAC 317-2|BRE TAC 317-2|CDA TAC 317-2|ELU TAC 317-2|MAZ TAC 317-2|OLY TAC 317-2|OSO TAC 317-2|SKU TAC 317-2|SKV TAC 317-2|SLO TAC 317-2|SME TAC 317-2|TBA TAC 317-2|TIU TAC 317-2|TIV TAC 317-2|TRU TAC 317-2|WEN TAC 317-2|YAK TAC 317-2","440.925|146.5|440.7|440.925|440.925|145.21|440.7125|444.15|444.125|147.4125|444.15|441.325|441.35|440.7375|147.425|440.725|443.75|147.12","445.925|147.5|445.7|445.925|445.925|147.99|445.7125|449.15|449.125|146.4125|449.15|446.325|446.35|445.7375|146.425|445.725|448.75|147.72","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
"55","TAC 318-2","BEU TAC 318-2|BEV TAC 318-2|BRE TAC 318-2|CDA TAC 318-2|ELU TAC 318-2|MAZ TAC 318-2|OLY TAC 318-2|OSO TAC 318-2|SKU TAC 318-2|SKV TAC 318-2|SLO TAC 318-2|SME TAC 318-2|TBA TAC 318-2|TIU TAC 318-2|TIV TAC 318-2|TRU TAC 318-2|WEN TAC 318-2|YAK TAC 318-2","440.925|146.5|440.7|440.925|440.925|145.21|440.7125|444.15|444.125|147.4125|444.15|441.325|441.35|440.7375|147.425|440.725|443.75|147.12","445.925|147.5|445.7|445.925|445.925|147.99|445.7125|449.15|449.125|146.4125|449.15|446.325|446.35|445.7375|146.425|445.725|448.75|147.72","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
"56","TAC 319-2","ARI TAC 319-2|BAW TAC 319-2|BEU TAC 319-2|BEV TAC 319-2|BRE TAC 319-2|CDA TAC 319-2|ELU TAC 319-2|EVE TAC 319-2|MAZ TAC 319-2|OLY TAC 319-2|OSO TAC 319-2|SCO TAC 319-2|SKU TAC 319-2|SKV TAC 319-2|SLO TAC 319-2|SME TAC 319-2|TAC 319-2|TBA TAC 319-2|TIU TAC 319-2|TIV TAC 319-2|TRU TAC 319-2|WEN TAC 319-2|YAK TAC 319-2","147.4125|146.5|440.925|146.5|440.7|440.925|440.925|440.375|145.21|440.7125|444.15|441.2875|444.125|147.4125|444.15|441.325|441.25|441.35|440.7375|147.425|440.725|443.75|147.12","146.4125|147.5|445.925|147.5|445.7|445.925|445.925|445.375|147.99|445.7125|449.15|446.2875|449.125|146.4125|449.15|446.325|446.25|446.35|445.7375|146.425|445.725|448.75|147.72","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
"57","TAC 8-2","MMB TAC 8-2|MMH TAC 8-2|MMP TAC 8-2|MMR TAC 8-2|MMS TAC 8-2|MMW TAC 8-2|MOS TAC 8-2","434|434|434|433|434|434|440.925","434|434|434|440|434|434|445.925","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
"58","TAC Eng 123-2","AMB TAC Eng 2|BEU TAC Eng 2|BEV TAC Eng 2|BLA TAC Eng 2|BRE TAC Eng 2|ELU TAC Eng 2|KEC TAC Eng 2|KER TAC Eng 2|MAZ TAC Eng 2|NEW TAC Eng 2|OLY TAC Eng 2|OSO TAC Eng 2|SCO TAC Eng 2|SEY TAC Eng 2|SME TAC Eng 2|STI TAC Eng 2|TBA TAC Eng 2|TRU TAC Eng 2|WEN TAC Eng 2|YAK TAC Eng 2","443.85|440.925|146.5|443.85|440.7|440.925|444.7125|441.7|145.21|444.6|440.7125|444.15|441.2875|443.4|441.325|442.025|441.35|440.725|443.75|147.12","448.85|445.925|147.5|448.85|445.7|445.925|449.7125|446.7|147.99|449.6|445.7125|449.15|446.2875|448.4|446.325|447.025|446.35|445.725|448.75|147.72","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
"59","TG 9","MMB TG 9|MMH TG 9|MMP TG 9|MMR TG 9|MMS TG 9|MMW TG 9|MOS TG 9","434|434|434|433|434|434|440.925","434|434|434|440|434|434|445.925","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
"60","USA 2","ARI USA 2|BAW USA 2|BEU USA 2|BEV USA 2|BJJ USA 2|BRE USA 2|CHI USA 2|COR USA 2|ELU USA 2|ELV USA 2|EVE USA 2|GRE USA 2|KEC USA 2|KER USA 2|MAZ USA 2|MMR USA 2|NBE USA 2|OLY USA 2|OSO USA 2|PSA USA 2|PSC USA 2|PSY USA 2|SAI USA 2|SCO USA 2|SKU USA 2|SKV USA 2|SLO USA 2|SME USA 2|SNO USA 2|STB USA 2|STI USA 2|TBA USA 2|TIU USA 2|TIV USA 2|TRU USA 2|WEN USA 2|YAK USA 2","147.4125|146.5|440.925|146.5|443.325|440.7|147.4375|444.15|440.925|147.4125|440.375|443.1|444.7125|441.7|145.21|433|440.725|440.7125|444.15|440.8125|441.325|440.5125|443.75|441.2875|444.125|147.4125|444.15|441.325|147.02|443.1|442.025|441.35|440.7375|147.425|440.725|443.75|147.12","146.4125|147.5|445.925|147.5|448.325|445.7|146.3375|449.15|445.925|146.4125|445.375|448.1|449.7125|446.7|147.99|440|445.725|445.7125|449.15|445.8125|446.325|445.5125|448.75|446.2875|449.125|146.4125|449.15|446.325|147.62|448.1|447.025|446.35|445.7375|146.425|445.725|448.75|147.72","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
"61","Utah 2","BJJ Utah 2|COR Utah 2|GRE Utah 2|MMH Utah 2|PSA Utah 2|PSC Utah 2|PSY Utah 2|SPC Utah 2|STB Utah 2","443.325|444.15|443.1|434|440.8125|441.325|440.5125|444.15|443.1","448.325|449.15|448.1|434|445.8125|446.325|445.5125|449.15|448.1","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
"62","Wash 1","AMB Wash 1|ARI Wash 1|BAW Wash 1|BEU Wash 1|BEV Wash 1|BJJ Wash 1|BLA Wash 1|BRE Wash 1|CDA Wash 1|CHI Wash 1|COR Wash 1|ELU Wash 1|ELV Wash 1|EPH Wash 1|EVE Wash 1|GRE Wash 1|KEC Wash 1|KER Wash 1|MAZ Wash 1|MMB Wash 1|MMH Wash 1|MMP Wash 1|MMR Wash 1|MMS Wash 1|MMW Wash 1|MOS Wash 1|NBE Wash 1|NEB Wash 1|NEW Wash 1|OLY Wash 1|OSO Wash 1|PPM Wash 1|PSA Wash 1|PSC Wash 1|PSY Wash 1|SAI Wash 1|SAL Wash 1|SCO Wash 1|SEY Wash 1|SKU Wash 1|SKV Wash 1|SLO Wash 1|SME Wash 1|SNO Wash 1|SPC Wash 1|STB Wash 1|STI Wash 1|SUL Wash 1|TBA Wash 1|TIU Wash 1","443.85|147.4125|146.5|440.925|146.5|443.325|443.85|440.7|440.925|147.4375|444.15|440.925|147.4125|147.4125|440.375|443.1|444.7125|441.7|145.21|434|434|434|433|434|434|440.925|440.725|444.4875|444.6|440.7125|444.15|444.8375|440.8125|441.325|440.5125|443.75|442.8875|441.2875|443.4|444.125|147.4125|444.15|441.325|147.02|444.15|443.1|442.025|444.4|441.35|440.7375","448.85|146.4125|147.5|445.925|147.5|448.325|448.85|445.7|445.925|146.3375|449.15|445.925|146.4125|146.4125|445.375|448.1|449.7125|446.7|147.99|434|434|434|440|434|434|445.925|445.725|449.4875|449.6|445.7125|449.15|449.8375|445.8125|446.325|445.5125|448.75|447.8875|446.2875|448.4|449.125|146.4125|449.15|446.325|147.62|449.15|448.1|447.025|449.4|446.35|445.7375","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
"63","Wash 2","AMB Wash 2|ARI Wash 2|BAW Wash 2|BEU Wash 2|BEV Wash 2|BJJ Wash 2|BLA Wash 2|BRE Wash 2|CDA Wash 2|CHI Wash 2|COR Wash 2|ELU Wash 2|ELV Wash 2|EVE Wash 2|GRE Wash 2|KEC Wash 2|KER Wash 2|MAZ Wash 2|MMB Wash 2|MMR Wash 2|MMS Wash 2|MMW Wash 2|NBE Wash 2|NEB Wash 2|NEW Wash 2|OLY Wash 2|OSO Wash 2|PPM Wash 2|PSA Wash 2|PSC Wash 2|PSY Wash 2|SAI Wash 2|SAL Wash 2|SCO Wash 2|SEY Wash 2|SKU Wash 2|SKV Wash 2|SLO Wash 2|SME Wash 2|SNO Wash 2|SPC Wash 2|STB Wash 2|STI Wash 2|SUL Wash 2|TBA Wash 2|TIU Wash 2|TIV Wash 2|TRU Wash 2|WAR Wash 2|WAR Wash 2","443.85|147.4125|146.5|440.925|146.5|443.325|443.85|440.7|440.925|147.4375|444.15|440.925|147.4125|440.375|443.1|444.7125|441.7|145.21|434|433|434|434|440.725|444.4875|444.6|440.7125|444.15|444.8375|440.8125|441.325|440.5125|443.75|442.8875|441.2875|443.4|444.125|147.4125|444.15|441.325|147.02|444.15|443.1|442.025|444.4|441.35|440.7375|147.425|440.725|440.7|440.7125","448.85|146.4125|147.5|445.925|147.5|448.325|448.85|445.7|445.925|146.3375|449.15|445.925|146.4125|445.375|448.1|449.7125|446.7|147.99|434|440|434|434|445.725|449.4875|449.6|445.7125|449.15|449.8375|445.8125|446.325|445.5125|448.75|447.8875|446.2875|448.4|449.125|146.4125|449.15|446.325|147.62|449.15|448.1|447.025|449.4|446.35|445.7375|146.425|445.725|445.7|445.7125","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
"64","Worldwide 2","AMB Worldwide 2|ARI Worldwide 2|BAW Worldwide 2|BEU Worldwide 2|BEV Worldwide 2|BJJ Worldwide 2|BLA Worldwide 2|BRE Worldwide 2|CHI Worldwide 2|COR Worldwide 2|EVE Worldwide 2|GRE Worldwide 2|KEC Worldwide 2|KER Worldwide 2|MAZ Worldwide 2|NEW Worldwide 2|OLY Worldwide 2|OSO Worldwide 2|PSA Worldwide 2|PSC Worldwide 2|PSY Worldwide 2|SCO Worldwide 2|SEY Worldwide 2|SME Worldwide 2|STB Worldwide 2|STI Worldwide 2|TBA Worldwide 2|TRU Worldwide 2|Worldwide 2","443.85|147.4125|146.5|440.925|146.5|443.325|443.85|440.7|147.4375|444.15|440.375|443.1|444.7125|441.7|145.21|444.6|440.7125|444.15|440.8125|441.325|440.5125|441.2875|443.4|441.325|443.1|442.025|441.35|440.725|441.25","448.85|146.4125|147.5|445.925|147.5|448.325|448.85|445.7|146.3375|449.15|445.375|448.1|449.7125|446.7|147.99|449.6|445.7125|449.15|445.8125|446.325|445.5125|446.2875|448.4|446.325|448.1|447.025|446.35|445.725|446.25","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
"65","Worldwide Eng 2","AMB WW Eng 2|BEU WW Eng 2|BEV WW Eng 2|BJJ WW Eng 2|BLA WW Eng 2|BRE WW Eng 2|COR WW Eng 2|ELU WW Eng 2|EVE WW Eng 2|GRE WW Eng 2|KEC WW Eng 2|KER WW Eng 2|MAZ WW Eng 2|NEW WW Eng 2|OLY WW Eng 2|OSO WW Eng 2|PSA WW Eng 2|PSC WW Eng 2|PSY WW Eng 2|SCO WW Eng 2|SEY WW Eng 2|SME WW Eng 2|STB WW Eng 2|STI WW Eng 2|TBA WW Eng 2|TRU WW Eng 2|WEN WW Eng 2|YAK WW Eng 2","443.85|440.925|146.5|443.325|443.85|440.7|444.15|440.925|440.375|443.1|444.7125|441.7|145.21|444.6|440.7125|444.15|440.8125|441.325|440.5125|441.2875|443.4|441.325|443.1|442.025|441.35|440.725|443.75|147.12","448.85|445.925|147.5|448.325|448.85|445.7|449.15|445.925|445.375|448.1|449.7125|446.7|147.99|449.6|445.7125|449.15|445.8125|446.325|445.5125|446.2875|448.4|446.325|448.1|447.025|446.35|445.725|448.75|147.72","Off","Off","","","Off","","","Selected","0.5","0.5","0.1","0.1"
